miRNA	targetID	symbol
Hsa-miR-125	51207	DUSP13
Hsa-miR-125	23057	NMNAT2
Hsa-miR-125	5861	RAB1A
Hsa-miR-125	84064	HDHD2
Hsa-miR-125	41	ASIC1
Hsa-miR-125	4719	NDUFS1
Hsa-miR-125	64769	MEAF6
Hsa-miR-125	10052	GJC1
Hsa-miR-125	1301	COL11A1
Hsa-miR-125	8277	TKTL1
Hsa-miR-125	10128	LRPPRC
Hsa-miR-125	730094	MOSMO
Hsa-miR-125	79850	TLCD3A
Hsa-miR-125	23035	PHLPP2
Hsa-miR-125	51490	SPOUT1
Hsa-miR-125	112574	SNX18
Hsa-miR-125	5534	PPP3R1
Hsa-miR-125	57786	RBAK
Hsa-miR-125	7171	TPM4
Hsa-miR-125	57496	MRTFB
Hsa-miR-125	10332	CLEC4M
Hsa-miR-125	118427	OLFM3
Hsa-miR-125	89869	PLCZ1
Hsa-miR-125	93273	LEMD1
Hsa-miR-125	57460	PPM1H
Hsa-miR-125	9674	KIAA0040
Hsa-miR-125	256130	TMEM196
Hsa-miR-125	83604	TMEM47
Hsa-miR-125	3216	HOXB6
Hsa-miR-125	9583	ENTPD4
Hsa-miR-125	4250	SCGB2A2
Hsa-miR-125	64866	CDCP1
Hsa-miR-125	79684	MSANTD2
Hsa-miR-125	2785	GNG3
Hsa-miR-125	140258	KRTAP13-1
Hsa-miR-125	10691	GMEB1
Hsa-miR-125	4087	SMAD2
Hsa-miR-125	65249	ZSWIM4
Hsa-miR-125	100996693	SPEGNB
Hsa-miR-125	5724	PTAFR
Hsa-miR-125	57547	ZNF624
Hsa-miR-125	3479	IGF1
Hsa-miR-125	58476	TP53INP2
Hsa-miR-125	23299	BICD2
Hsa-miR-125	63894	VIPAS39
Hsa-miR-125	23281	MTUS2
Hsa-miR-125	9267	CYTH1
Hsa-miR-125	57683	ZDBF2
Hsa-miR-125	55698	RADIL
Hsa-miR-125	1889	ECE1
Hsa-miR-125	51560	RAB6B
Hsa-miR-125	6996	TDG
Hsa-miR-125	4628	MYH10
Hsa-miR-125	23439	ATP1B4
Hsa-miR-125	9781	RNF144A
Hsa-miR-125	6334	SCN8A
Hsa-miR-125	3488	IGFBP5
Hsa-miR-125	171425	CLYBL
Hsa-miR-125	5270	SERPINE2
Hsa-miR-125	1029	CDKN2A
Hsa-miR-125	290	ANPEP
Hsa-miR-125	57473	ZNF512B
Hsa-miR-125	215	ABCD1
Hsa-miR-125	27254	CSDC2
Hsa-miR-125	5771	PTPN2
Hsa-miR-125	80853	KDM7A
Hsa-miR-125	128553	TSHZ2
Hsa-miR-125	8800	PEX11A
Hsa-miR-125	5788	PTPRC
Hsa-miR-125	140688	NOL4L
Hsa-miR-125	4016	LOXL1
Hsa-miR-125	8028	MLLT10
Hsa-miR-125	79370	BCL2L14
Hsa-miR-125	10289	EIF1B
Hsa-miR-125	253827	MSRB3
Hsa-miR-125	4331	MNAT1
Hsa-miR-125	517	ATP5MC2
Hsa-miR-125	57695	USP37
Hsa-miR-125	9948	WDR1
Hsa-miR-125	7161	TP73
Hsa-miR-125	2894	GRID1
Hsa-miR-125	2307	FOXS1
Hsa-miR-125	49856	WRAP73
Hsa-miR-125	23269	MGA
Hsa-miR-125	219790	RTKN2
Hsa-miR-125	9848	MFAP3L
Hsa-miR-125	54665	RSBN1
Hsa-miR-125	23554	TSPAN12
Hsa-miR-125	9770	RASSF2
Hsa-miR-125	9592	IER2
Hsa-miR-125	574028	CLLU1
Hsa-miR-125	11099	PTPN21
Hsa-miR-125	1353	COX11
Hsa-miR-125	2786	GNG4
Hsa-miR-125	25960	ADGRA2
Hsa-miR-125	8563	THOC5
Hsa-miR-125	3818	KLKB1
Hsa-miR-125	26580	BSCL2
Hsa-miR-125	141	ADPRH
Hsa-miR-125	1954	MEGF8
Hsa-miR-125	402665	IGLON5
Hsa-miR-125	51341	ZBTB7A
Hsa-miR-125	84522	JAGN1
Hsa-miR-125	7108	TM7SF2
Hsa-miR-125	8932	MBD2
Hsa-miR-125	29127	RACGAP1
Hsa-miR-125	203245	NAIF1
Hsa-miR-125	1845	DUSP3
Hsa-miR-125	285331	CCDC66
Hsa-miR-125	79785	RERGL
Hsa-miR-125	128239	IQGAP3
Hsa-miR-125	9173	IL1RL1
Hsa-miR-125	79640	C22orf46
Hsa-miR-125	55148	UBR7
Hsa-miR-125	5271	SERPINB8
Hsa-miR-125	9958	USP15
Hsa-miR-125	2978	GUCA1A
Hsa-miR-125	23508	TTC9
Hsa-miR-125	57554	LRRC7
Hsa-miR-125	4253	MIA2
Hsa-miR-125	219333	USP12
Hsa-miR-125	27241	BBS9
Hsa-miR-125	9477	MED20
Hsa-miR-125	89857	KLHL6
Hsa-miR-125	5173	PDYN
Hsa-miR-125	1528	CYB5A
Hsa-miR-125	7644	ZNF91
Hsa-miR-125	80303	EFHD1
Hsa-miR-125	442184	OR2B3
Hsa-miR-125	1632	ECI1
Hsa-miR-125	113251	LARP4
Hsa-miR-125	151295	SLC23A3
Hsa-miR-125	54407	SLC38A2
Hsa-miR-125	26052	DNM3
Hsa-miR-125	55245	UQCC1
Hsa-miR-125	55207	ARL8B
Hsa-miR-125	440026	TMEM41B
Hsa-miR-125	92737	DNER
Hsa-miR-125	115286	SLC25A26
Hsa-miR-125	950	SCARB2
Hsa-miR-125	11174	ADAMTS6
Hsa-miR-125	342371	ATXN1L
Hsa-miR-125	50507	NOX4
Hsa-miR-125	79039	DDX54
Hsa-miR-125	282679	AQP11
Hsa-miR-125	149466	C1orf210
Hsa-miR-125	147372	CCBE1
Hsa-miR-125	5007	OSBP
Hsa-miR-125	659	BMPR2
Hsa-miR-125	7507	XPA
Hsa-miR-125	51348	KLRF1
Hsa-miR-125	5255	PHKA1
Hsa-miR-125	54793	KCTD9
Hsa-miR-125	55215	FANCI
Hsa-miR-125	30000	TNPO2
Hsa-miR-125	9197	SLC33A1
Hsa-miR-125	5592	PRKG1
Hsa-miR-125	11147	HHLA3
Hsa-miR-125	158763	ARHGAP36
Hsa-miR-125	1284	COL4A2
Hsa-miR-125	2824	GPM6B
Hsa-miR-125	8976	WASL
Hsa-miR-125	2359	FPR3
Hsa-miR-125	51093	RRNAD1
Hsa-miR-125	157695	TDRP
Hsa-miR-125	5465	PPARA
Hsa-miR-125	7629	ZNF76
Hsa-miR-125	6572	SLC18A3
Hsa-miR-125	826	CAPNS1
Hsa-miR-125	254778	VXN
Hsa-miR-125	149684	LOC149684
Hsa-miR-125	84465	MEGF11
Hsa-miR-125	9247	GCM2
Hsa-miR-125	25896	INTS7
Hsa-miR-125	283464	GXYLT1
Hsa-miR-125	5579	PRKCB
Hsa-miR-125	64344	HIF3A
Hsa-miR-125	7733	ZNF180
Hsa-miR-125	843	CASP10
Hsa-miR-125	1838	DTNB
Hsa-miR-125	27086	FOXP1
Hsa-miR-125	394	ARHGAP5
Hsa-miR-125	5143	PDE4C
Hsa-miR-125	1316	KLF6
Hsa-miR-125	2764	GMFB
Hsa-miR-125	4613	MYCN
Hsa-miR-125	129563	DIS3L2
Hsa-miR-125	3988	LIPA
Hsa-miR-125	340562	SATL1
Hsa-miR-125	51619	UBE2D4
Hsa-miR-125	9515	STXBP5L
Hsa-miR-125	54700	RRN3
Hsa-miR-125	148	ADRA1A
Hsa-miR-125	2018	EMX2
Hsa-miR-125	3098	HK1
Hsa-miR-125	153643	FAM81B
Hsa-miR-125	100129654	TCF24
Hsa-miR-125	84899	TMTC4
Hsa-miR-125	51513	ETV7
Hsa-miR-125	337879	KRTAP8-1
Hsa-miR-125	81619	TSPAN14
Hsa-miR-125	1955	MEGF9
Hsa-miR-125	8289	ARID1A
Hsa-miR-125	202052	DNAJC18
Hsa-miR-125	7170	TPM3
Hsa-miR-125	54870	QRICH1
Hsa-miR-125	23095	KIF1B
Hsa-miR-125	6990	DYNLT3
Hsa-miR-125	51765	STK26
Hsa-miR-125	50515	CHST11
Hsa-miR-125	340359	KLHL38
Hsa-miR-125	54329	GPR85
Hsa-miR-125	79071	ELOVL6
Hsa-miR-125	11176	BAZ2A
Hsa-miR-125	7756	ZNF207
Hsa-miR-125	54014	BRWD1
Hsa-miR-125	55668	GPATCH2L
Hsa-miR-125	3567	IL5
Hsa-miR-125	3570	IL6R
Hsa-miR-125	344838	PAQR9
Hsa-miR-125	286133	SCARA5
Hsa-miR-125	6433	SFSWAP
Hsa-miR-125	23060	ZNF609
Hsa-miR-125	30811	HUNK
Hsa-miR-125	7634	ZNF80
Hsa-miR-125	26065	LSM14A
Hsa-miR-125	51409	HEMK1
Hsa-miR-125	57185	NIPAL3
Hsa-miR-125	9338	TCEAL1
Hsa-miR-125	51699	VPS29
Hsa-miR-125	8776	MTMR1
Hsa-miR-125	84103	C4orf17
Hsa-miR-125	3064	HTT
Hsa-miR-125	57532	NUFIP2
Hsa-miR-125	123606	NIPA1
Hsa-miR-125	4978	OPCML
Hsa-miR-125	10363	HMG20A
Hsa-miR-125	58494	JAM2
Hsa-miR-125	2564	GABRE
Hsa-miR-125	8085	KMT2D
Hsa-miR-125	434	ASIP
Hsa-miR-125	25976	TIPARP
Hsa-miR-125	283219	KCTD21
Hsa-miR-125	55188	RIC8B
Hsa-miR-125	23218	NBEAL2
Hsa-miR-125	57700	FAM160B1
Hsa-miR-125	54620	FBXL19
Hsa-miR-125	5500	PPP1CB
Hsa-miR-125	5158	PDE6B
Hsa-miR-125	3218	HOXB8
Hsa-miR-125	3768	KCNJ12
Hsa-miR-125	11143	KAT7
Hsa-miR-125	57120	GOPC
Hsa-miR-125	9717	SEC14L5
Hsa-miR-125	3658	IREB2
Hsa-miR-125	27439	TMEM121B
Hsa-miR-125	25842	ASF1A
Hsa-miR-125	60312	AFAP1
Hsa-miR-125	11169	WDHD1
Hsa-miR-125	84166	NLRC5
Hsa-miR-125	54726	OTUD4
Hsa-miR-125	5326	PLAGL2
Hsa-miR-125	23126	POGZ
Hsa-miR-125	286075	ZNF707
Hsa-miR-125	101928160	LOC101928160
Hsa-miR-125	283871	PGP
Hsa-miR-125	10483	SEC23B
Hsa-miR-125	222659	PXT1
Hsa-miR-125	2948	GSTM4
Hsa-miR-125	112755	STX1B
Hsa-miR-125	6529	SLC6A1
Hsa-miR-125	4236	MFAP1
Hsa-miR-125	54439	RBM27
Hsa-miR-125	6664	SOX11
Hsa-miR-125	8446	DUSP11
Hsa-miR-125	642938	INSYN2A
Hsa-miR-125	146439	BICDL2
Hsa-miR-125	4214	MAP3K1
Hsa-miR-125	145942	TMCO5A
Hsa-miR-125	774	CACNA1B
Hsa-miR-125	8521	GCM1
Hsa-miR-125	29	ABR
Hsa-miR-125	23492	CBX7
Hsa-miR-125	11160	ERLIN2
Hsa-miR-125	80142	PTGES2
Hsa-miR-125	65078	RTN4R
Hsa-miR-125	7159	TP53BP2
Hsa-miR-125	51105	PHF20L1
Hsa-miR-125	54790	TET2
Hsa-miR-125	63973	NEUROG2
Hsa-miR-125	8204	NRIP1
Hsa-miR-125	3782	KCNN3
Hsa-miR-125	10915	TCERG1
Hsa-miR-125	5565	PRKAB2
Hsa-miR-125	204	AK2
Hsa-miR-125	3162	HMOX1
Hsa-miR-125	140578	CHODL
Hsa-miR-125	158297	SAXO1
Hsa-miR-125	157922	CAMSAP1
Hsa-miR-125	339263	LINC02693
Hsa-miR-125	80014	WWC2
Hsa-miR-125	643155	SMIM15
Hsa-miR-125	829	CAPZA1
Hsa-miR-125	286189	C8orf34-AS1
Hsa-miR-125	55561	CDC42BPG
Hsa-miR-125	1635	DCTD
Hsa-miR-125	83706	FERMT3
Hsa-miR-125	10746	MAP3K2
Hsa-miR-125	55666	NPLOC4
Hsa-miR-125	8648	NCOA1
Hsa-miR-125	221656	KDM1B
Hsa-miR-125	25906	ANAPC15
Hsa-miR-125	6288	SAA1
Hsa-miR-125	10482	NXF1
Hsa-miR-125	8883	NAE1
Hsa-miR-125	80218	NAA50
Hsa-miR-125	22861	NLRP1
Hsa-miR-125	64789	EXO5
Hsa-miR-125	23710	GABARAPL1
Hsa-miR-125	6314	ATXN7
Hsa-miR-125	6239	RREB1
Hsa-miR-125	5924	RASGRF2
Hsa-miR-125	7008	TEF
Hsa-miR-125	56052	ALG1
Hsa-miR-125	644890	MEIG1
Hsa-miR-125	122553	TRAPPC6B
Hsa-miR-125	79637	ARMC7
Hsa-miR-125	10982	MAPRE2
Hsa-miR-125	51144	HSD17B12
Hsa-miR-125	23199	GSE1
Hsa-miR-125	5620	PRM2
Hsa-miR-125	2534	FYN
Hsa-miR-125	8453	CUL2
Hsa-miR-125	10368	CACNG3
Hsa-miR-125	9969	MED13
Hsa-miR-125	4774	NFIA
Hsa-miR-125	132158	GLYCTK
Hsa-miR-125	84108	PCGF6
Hsa-miR-125	55758	RCOR3
Hsa-miR-125	140766	ADAMTS14
Hsa-miR-125	9802	DAZAP2
Hsa-miR-125	93487	MAPK1IP1L
Hsa-miR-125	64225	ATL2
Hsa-miR-125	387715	ARMS2
Hsa-miR-125	6746	SSR2
Hsa-miR-125	55015	PRPF39
Hsa-miR-125	91748	MIDEAS
Hsa-miR-125	10179	RBM7
Hsa-miR-125	5367	PMCH
Hsa-miR-125	125170	MIEF2
Hsa-miR-125	389799	CFAP77
Hsa-miR-125	25836	NIPBL
Hsa-miR-125	401190	RGS7BP
Hsa-miR-125	5538	PPT1
Hsa-miR-125	23351	KHNYN
Hsa-miR-125	4515	MTCP1
Hsa-miR-125	2690	GHR
Hsa-miR-125	54928	BPNT2
Hsa-miR-125	6774	STAT3
Hsa-miR-125	114793	FMNL2
Hsa-miR-125	26985	AP3M1
Hsa-miR-125	5890	RAD51B
Hsa-miR-125	3134	HLA-F
Hsa-miR-125	6499	SKIV2L
Hsa-miR-125	3621	ING1
Hsa-miR-125	8502	PKP4
Hsa-miR-125	54899	PXK
Hsa-miR-125	7707	ZNF148
Hsa-miR-125	8239	USP9X
Hsa-miR-125	388336	SHISA6
Hsa-miR-125	53905	DUOX1
Hsa-miR-125	89848	FCHSD1
Hsa-miR-125	9813	EFCAB14
Hsa-miR-125	79899	PRR5L
Hsa-miR-125	948	CD36
Hsa-miR-125	5908	RAP1B
Hsa-miR-125	2887	GRB10
Hsa-miR-125	3021	H3-3B
Hsa-miR-125	817	CAMK2D
Hsa-miR-125	79172	CENPO
Hsa-miR-125	54769	DIRAS2
Hsa-miR-125	402415	XKRX
Hsa-miR-125	84513	PLPP5
Hsa-miR-125	9698	PUM1
Hsa-miR-125	5354	PLP1
Hsa-miR-125	10989	IMMT
Hsa-miR-125	60526	LDAH
Hsa-miR-125	3881	KRT31
Hsa-miR-125	6875	TAF4B
Hsa-miR-125	4077	NBR1
Hsa-miR-125	22884	WDR37
Hsa-miR-125	387921	NHLRC3
Hsa-miR-125	4015	LOX
Hsa-miR-125	26519	TIMM10
Hsa-miR-125	8831	SYNGAP1
Hsa-miR-125	84660	CCDC62
Hsa-miR-125	9111	NMI
Hsa-miR-125	9807	IP6K1
Hsa-miR-125	6330	SCN4B
Hsa-miR-125	1345	COX6C
Hsa-miR-125	3192	HNRNPU
Hsa-miR-125	84336	TMEM101
Hsa-miR-125	92291	CAPN13
Hsa-miR-125	6536	SLC6A9
Hsa-miR-125	60482	SLC5A7
Hsa-miR-125	8536	CAMK1
Hsa-miR-125	65056	GPBP1
Hsa-miR-125	282969	FUOM
Hsa-miR-125	286527	TMSB15B
Hsa-miR-125	6645	SNTB2
Hsa-miR-125	3843	IPO5
Hsa-miR-125	5110	PCMT1
Hsa-miR-125	54520	CCDC93
Hsa-miR-125	6781	STC1
Hsa-miR-125	26037	SIPA1L1
Hsa-miR-125	324	APC
Hsa-miR-125	2281	FKBP1B
Hsa-miR-125	55220	KLHDC8A
Hsa-miR-125	7456	WIPF1
Hsa-miR-125	27289	RND1
Hsa-miR-125	220032	GDPD4
Hsa-miR-125	6195	RPS6KA1
Hsa-miR-125	140775	SMCR8
Hsa-miR-125	6332	SCN7A
Hsa-miR-125	220988	HNRNPA3
Hsa-miR-125	10893	MMP24
Hsa-miR-125	202915	TMEM184A
Hsa-miR-125	170689	ADAMTS15
Hsa-miR-125	2267	FGL1
Hsa-miR-125	51755	CDK12
Hsa-miR-125	3561	IL2RG
Hsa-miR-125	257144	GCSAM
Hsa-miR-125	5715	PSMD9
Hsa-miR-125	3798	KIF5A
Hsa-miR-125	10396	ATP8A1
Hsa-miR-125	9420	CYP7B1
Hsa-miR-125	10800	CYSLTR1
Hsa-miR-125	154810	AMOTL1
Hsa-miR-125	10794	ZNF460
Hsa-miR-125	682	BSG
Hsa-miR-125	266	AMELY
Hsa-miR-125	5376	PMP22
Hsa-miR-125	962	CD48
Hsa-miR-125	55904	KMT2E
Hsa-miR-125	79618	HMBOX1
Hsa-miR-125	3360	HTR4
Hsa-miR-125	4337	MOCS1
Hsa-miR-125	8832	CD84
Hsa-miR-125	178	AGL
Hsa-miR-125	79805	VASH2
Hsa-miR-125	285613	RELL2
Hsa-miR-125	6100	RP9
Hsa-miR-125	4763	NF1
Hsa-miR-125	4089	SMAD4
Hsa-miR-125	92181	UBTD2
Hsa-miR-125	6452	SH3BP2
Hsa-miR-125	85403	EAF1
Hsa-miR-125	25824	PRDX5
Hsa-miR-125	116362	RBP7
Hsa-miR-125	10422	UBAC1
Hsa-miR-125	7264	GFUS
Hsa-miR-125	27240	SIT1
Hsa-miR-125	100287175	LOC100287175
Hsa-miR-125	8724	SNX3
Hsa-miR-125	2280	FKBP1A
Hsa-miR-125	220992	ZNF485
Hsa-miR-125	92259	MRPS36
Hsa-miR-125	54521	WDR44
Hsa-miR-125	5286	PIK3C2A
Hsa-miR-125	2316	FLNA
Hsa-miR-125	4222	MEOX1
Hsa-miR-125	55204	GOLPH3L
Hsa-miR-125	27436	EML4
Hsa-miR-125	80034	CSRNP3
Hsa-miR-125	7038	TG
Hsa-miR-125	56894	AGPAT3
Hsa-miR-125	6729	SRP54
Hsa-miR-125	27068	PPA2
Hsa-miR-125	25932	CLIC4
Hsa-miR-125	5501	PPP1CC
Hsa-miR-125	80739	MPIG6B
Hsa-miR-125	9378	NRXN1
Hsa-miR-125	622	BDH1
Hsa-miR-125	1362	CPD
Hsa-miR-125	9924	PAN2
Hsa-miR-125	1475	CSTA
Hsa-miR-125	149076	ZNF362
Hsa-miR-125	3512	JCHAIN
Hsa-miR-125	5499	PPP1CA
Hsa-miR-125	361	AQP4
Hsa-miR-125	9043	SPAG9
Hsa-miR-125	3977	LIFR
Hsa-miR-125	135114	HINT3
Hsa-miR-125	146395	GSG1L
Hsa-miR-125	83445	GSG1
Hsa-miR-125	9191	DEDD
Hsa-miR-125	90333	ZNF468
Hsa-miR-125	9083	BPY2
Hsa-miR-125	254272	TBC1D28
Hsa-miR-125	149986	LSM14B
Hsa-miR-125	353299	RGSL1
Hsa-miR-125	23786	BCL2L13
Hsa-miR-125	9355	LHX2
Hsa-miR-125	57657	HCN3
Hsa-miR-125	142685	ASB15
Hsa-miR-125	146705	TEPSIN
Hsa-miR-125	57662	CAMSAP3
Hsa-miR-125	205	AK4
Hsa-miR-125	51307	FAM53C
Hsa-miR-125	57118	CAMK1D
Hsa-miR-125	10933	MORF4L1
Hsa-miR-125	995	CDC25C
Hsa-miR-125	1238	ACKR2
Hsa-miR-125	79048	SECISBP2
Hsa-miR-125	51400	PPME1
Hsa-miR-125	100500938	CCDC179
Hsa-miR-125	132321	C4orf33
Hsa-miR-125	254122	SNX32
Hsa-miR-125	80262	C16orf70
Hsa-miR-125	285172	FAM126B
Hsa-miR-125	6247	RS1
Hsa-miR-125	1815	DRD4
Hsa-miR-125	8405	SPOP
Hsa-miR-125	23647	ARFIP2
Hsa-miR-125	5315	PKM
Hsa-miR-125	55466	DNAJA4
Hsa-miR-125	79847	MFSD13A
Hsa-miR-125	55625	ZDHHC7
Hsa-miR-125	5660	PSAP
Hsa-miR-125	11024	LILRA1
Hsa-miR-125	29974	A1CF
Hsa-miR-125	54617	INO80
Hsa-miR-125	80315	CPEB4
Hsa-miR-125	3706	ITPKA
Hsa-miR-125	25895	EEF1AKMT3
Hsa-miR-125	79989	TTC26
Hsa-miR-125	5435	POLR2F
Hsa-miR-125	57529	RTL9
Hsa-miR-125	9806	SPOCK2
Hsa-miR-125	160335	TMTC2
Hsa-miR-125	9057	SLC7A6
Hsa-miR-125	83539	CHST9
Hsa-miR-125	157773	C8orf48
Hsa-miR-125	54752	FNDC8
Hsa-miR-125	3149	HMGB3
Hsa-miR-125	253738	EBF3
Hsa-miR-125	112950	MED8
Hsa-miR-125	85416	ZIC5
Hsa-miR-125	387856	CCDC184
Hsa-miR-125	1260	CNGA2
Hsa-miR-125	51752	ERAP1
Hsa-miR-125	6197	RPS6KA3
Hsa-miR-125	25979	DHRS7B
Hsa-miR-125	4097	MAFG
Hsa-miR-125	93380	MMGT1
Hsa-miR-125	9866	TRIM66
Hsa-miR-125	11054	OGFR
Hsa-miR-125	6738	RO60
Hsa-miR-125	23533	PIK3R5
Hsa-miR-125	80746	TSEN2
Hsa-miR-125	4135	MAP6
Hsa-miR-125	23097	CDK19
Hsa-miR-125	23484	LEPROTL1
Hsa-miR-125	8463	TEAD2
Hsa-miR-125	23157	SEPTIN6
Hsa-miR-125	201627	DENND6A
Hsa-miR-125	84766	CRACR2A
Hsa-miR-125	3998	LMAN1
Hsa-miR-125	100133251	PRR23D2
Hsa-miR-125	27151	CPAMD8
Hsa-miR-125	9870	AREL1
Hsa-miR-125	6289	SAA2
Hsa-miR-125	147179	WIPF2
Hsa-miR-125	400569	MED11
Hsa-miR-125	5034	P4HB
Hsa-miR-125	115752	DIS3L
Hsa-miR-125	129080	EMID1
Hsa-miR-125	5434	POLR2E
Hsa-miR-125	1003	CDH5
Hsa-miR-125	1525	CXADR
Hsa-miR-125	55784	MCTP2
Hsa-miR-125	118490	MSS51
Hsa-miR-125	10987	COPS5
Hsa-miR-125	55582	KIF27
Hsa-miR-125	9100	USP10
Hsa-miR-125	196993	CT62
Hsa-miR-125	9649	RALGPS1
Hsa-miR-125	2649	NR6A1
Hsa-miR-125	7812	CSDE1
Hsa-miR-125	6700	SPRR2A
Hsa-miR-125	150864	FAM117B
Hsa-miR-125	6574	SLC20A1
Hsa-miR-125	1958	EGR1
Hsa-miR-125	26207	PITPNC1
Hsa-miR-125	2674	GFRA1
Hsa-miR-125	586	BCAT1
Hsa-miR-125	2694	CBLIF
Hsa-miR-125	10772	SRSF10
Hsa-miR-125	124460	SNX20
Hsa-miR-125	55690	PACS1
Hsa-miR-125	9421	HAND1
Hsa-miR-125	11079	RER1
Hsa-miR-125	9603	NFE2L3
Hsa-miR-125	64180	DPEP3
Hsa-miR-125	696	BTN1A1
Hsa-miR-125	4858	NOVA2
Hsa-miR-125	899	CCNF
Hsa-miR-125	1859	DYRK1A
Hsa-miR-125	23034	SAMD4A
Hsa-miR-125	23476	BRD4
Hsa-miR-125	63035	BCORL1
Hsa-miR-125	7458	EIF4H
Hsa-miR-125	1909	EDNRA
Hsa-miR-125	54682	MANSC1
Hsa-miR-125	11215	AKAP11
Hsa-miR-125	57333	RCN3
Hsa-miR-125	10197	PSME3
Hsa-miR-125	1630	DCC
Hsa-miR-125	55061	SUSD4
Hsa-miR-125	7088	TLE1
Hsa-miR-125	3178	HNRNPA1
Hsa-miR-125	10509	SEMA4B
Hsa-miR-125	8710	SERPINB7
Hsa-miR-125	7092	TLL1
Hsa-miR-125	22902	RUFY3
Hsa-miR-125	818	CAMK2G
Hsa-miR-125	7565	ZNF17
Hsa-miR-125	84439	HHIPL1
Hsa-miR-125	56681	SAR1A
Hsa-miR-125	7164	TPD52L1
Hsa-miR-125	84193	SETD3
Hsa-miR-125	55279	ZNF654
Hsa-miR-125	55655	NLRP2
Hsa-miR-125	3839	KPNA3
Hsa-miR-125	84068	SLC10A7
Hsa-miR-125	785	CACNB4
Hsa-miR-125	79918	SETD6
Hsa-miR-125	79074	C2orf49
Hsa-miR-125	170261	ZCCHC12
Hsa-miR-125	8449	DHX16
Hsa-miR-125	2939	GSTA2
Hsa-miR-125	127255	LRRIQ3
Hsa-miR-125	4215	MAP3K3
Hsa-miR-125	56849	TCEAL7
Hsa-miR-125	10454	TAB1
Hsa-miR-125	1912	PHC2
Hsa-miR-125	25989	ULK3
Hsa-miR-125	6397	SEC14L1
Hsa-miR-125	23314	SATB2
Hsa-miR-125	253260	RICTOR
Hsa-miR-125	10150	MBNL2
Hsa-miR-125	84900	RNFT2
Hsa-miR-125	7046	TGFBR1
Hsa-miR-125	23167	EFR3A
Hsa-miR-125	1463	NCAN
Hsa-miR-125	5445	PON2
Hsa-miR-125	25829	TMEM184B
Hsa-miR-125	10999	SLC27A4
Hsa-miR-125	3175	ONECUT1
Hsa-miR-125	51495	HACD3
Hsa-miR-125	64863	METTL4
Hsa-miR-125	55502	HES6
Hsa-miR-125	8567	MADD
Hsa-miR-125	64102	TNMD
Hsa-miR-125	6921	ELOC
Hsa-miR-125	64115	VSIR
Hsa-miR-125	131669	UROC1
Hsa-miR-125	64327	LMBR1
Hsa-miR-125	2823	GPM6A
Hsa-miR-125	80267	EDEM3
Hsa-miR-125	57509	MTUS1
Hsa-miR-125	4094	MAF
Hsa-miR-125	9877	ZC3H11A
Hsa-miR-125	729830	FAM160A1
Hsa-miR-125	9843	HEPH
Hsa-miR-125	6651	SON
Hsa-miR-125	80352	RNF39
Hsa-miR-125	1073	CFL2
Hsa-miR-125	168455	CCDC71L
Hsa-miR-125	2038	EPB42
Hsa-miR-125	57194	ATP10A
Hsa-miR-125	29916	SNX11
Hsa-miR-125	9054	NFS1
Hsa-miR-125	57650	CIP2A
Hsa-miR-125	2104	ESRRG
Hsa-miR-125	474343	SPIN2B
Hsa-miR-125	4969	OGN
Hsa-miR-125	7750	ZMYM2
Hsa-miR-125	842	CASP9
Hsa-miR-125	23270	TSPYL4
Hsa-miR-125	26507	CNNM1
Hsa-miR-125	284353	NKPD1
Hsa-miR-125	55110	MAGOHB
Hsa-miR-125	26099	SZRD1
Hsa-miR-125	9846	GAB2
Hsa-miR-125	920	CD4
Hsa-miR-125	11122	PTPRT
Hsa-miR-125	915	CD3D
Hsa-miR-125	51547	SIRT7
Hsa-miR-125	1857	DVL3
Hsa-miR-125	5306	PITPNA
Hsa-miR-125	6506	SLC1A2
Hsa-miR-125	53637	S1PR5
Hsa-miR-125	55301	OLAH
Hsa-miR-125	4059	BCAM
Hsa-miR-125	4012	LNPEP
Hsa-miR-125	128646	SIRPD
Hsa-miR-125	83855	KLF16
Hsa-miR-125	6387	CXCL12
Hsa-miR-125	54498	SMOX
Hsa-miR-125	25898	RCHY1
Hsa-miR-125	80055	PGAP1
Hsa-miR-125	55906	ZC4H2
Hsa-miR-125	57610	RANBP10
Hsa-miR-125	121214	SDR9C7
Hsa-miR-125	10767	HBS1L
Hsa-miR-125	1736	DKC1
Hsa-miR-125	81502	HM13
Hsa-miR-125	79634	SCRN3
Hsa-miR-125	5122	PCSK1
Hsa-miR-125	85457	CIPC
Hsa-miR-125	10802	SEC24A
Hsa-miR-125	51816	ADA2
Hsa-miR-125	2130	EWSR1
Hsa-miR-125	2013	EMP2
Hsa-miR-125	84333	PCGF5
Hsa-miR-125	165918	RNF168
Hsa-miR-125	5502	PPP1R1A
Hsa-miR-125	8853	ASAP2
Hsa-miR-125	4223	MEOX2
Hsa-miR-125	27231	NMRK2
Hsa-miR-125	112476	PRRT2
Hsa-miR-125	6492	SIM1
Hsa-miR-125	90293	KLHL13
Hsa-miR-125	4194	MDM4
Hsa-miR-125	747	DAGLA
Hsa-miR-125	219287	AMER2
Hsa-miR-125	246	ALOX15
Hsa-miR-125	23063	WAPL
Hsa-miR-125	2551	GABPA
Hsa-miR-125	285195	SLC9A9
Hsa-miR-125	5458	POU4F2
